New log at 5:16:05a: eye movement detected.
New log at 5:16:07a: eye movement detected.
New log at 5:16:07a: eye movement detected.
New log at 5:16:14a: eye movement detected.
New log at 5:16:14a: eye movement detected.
New log at 5:16:23a: eye movement detected.
New log at 5:16:23a: eye movement detected.
New log at 5:16:38a: eye movement detected.
New log at 5:16:38a: eye movement detected.
New log at 5:16:46a: eye movement detected.
New log at 5:16:46a: eye movement detected.
New log at 5:16:50a: eye movement detected.
New log at 5:16:50a: eye movement detected.
New log at 5:16:51a: eye movement detected.
New log at 5:16:51a: eye movement detected.
New log at 5:17:00a: eye movement detected.
New log at 5:17:00a: eye movement detected.
New log at 5:17:01a: eye movement detected.
New log at 5:17:01a: eye movement detected.
New log at 5:17:03a: eye movement detected.
New log at 5:17:03a: eye movement detected.
New log at 5:17:07a: eye movement detected.
New log at 5:17:07a: eye movement detected.
New log at 5:17:12a: eye movement detected.
New log at 5:17:12a: eye movement detected.
New log at 5:17:13a: eye movement detected.
New log at 5:17:13a: eye movement detected.
New log at 5:17:14a: eye movement detected.
New log at 5:17:14a: eye movement detected.
New log at 5:17:41a: eye movement detected.
New log at 5:17:41a: eye movement detected.
New log at 5:17:42a: eye movement detected.
New log at 5:17:43a: eye movement detected.
New log at 5:17:52a: eye movement detected.
New log at 5:17:52a: eye movement detected.
New log at 5:17:54a: eye movement detected.
New log at 5:17:54a: eye movement detected.
New log at 5:18:08a: eye movement detected.
New log at 5:18:08a: eye movement detected.
New log at 5:18:21a: eye movement detected.
New log at 5:18:21a: eye movement detected.
New log at 5:18:26a: eye movement detected.
New log at 5:18:26a: eye movement detected.
New log at 5:18:45a: eye movement detected.
New log at 5:18:45a: eye movement detected.
New log at 5:18:46a: eye movement detected.
New log at 5:18:46a: eye movement detected.
New log at 5:18:50a: eye movement detected.
New log at 5:18:50a: eye movement detected.
New log at 5:18:53a: eye movement detected.
New log at 5:18:53a: eye movement detected.
New log at 5:19:24a: eye movement detected.
New log at 5:19:24a: eye movement detected.
New log at 5:19:26a: eye movement detected.
New log at 5:19:26a: eye movement detected.
New log at 5:19:28a: eye movement detected.
New log at 5:19:28a: eye movement detected.
New log at 5:19:47a: eye movement detected.
New log at 5:19:47a: eye movement detected.
New log at 5:19:50a: eye movement detected.
New log at 5:19:50a: eye movement detected.
New log at 5:19:58a: eye movement detected.
New log at 5:19:58a: eye movement detected.
New log at 5:20:10a: eye movement detected.
New log at 5:20:10a: eye movement detected.
New log at 5:20:12a: eye movement detected.
New log at 5:20:12a: eye movement detected.
New log at 5:20:15a: eye movement detected.
New log at 5:20:15a: eye movement detected.
New log at 5:20:24a: eye movement detected.
New log at 5:20:24a: eye movement detected.
New log at 5:20:29a: eye movement detected.
New log at 5:20:29a: eye movement detected.
New log at 5:20:35a: eye movement detected.
New log at 5:20:35a: eye movement detected.
New log at 5:20:47a: eye movement detected.
New log at 5:20:47a: eye movement detected.
New log at 5:20:48a: eye movement detected.
New log at 5:20:48a: eye movement detected.
New log at 5:20:54a: eye movement detected.
New log at 5:20:54a: eye movement detected.
New log at 5:20:56a: eye movement detected.
New log at 5:20:56a: eye movement detected.
New log at 5:21:08a: eye movement detected.
New log at 5:21:08a: eye movement detected.
New log at 5:21:11a: eye movement detected.
New log at 5:21:11a: eye movement detected.
New log at 5:21:13a: eye movement detected.
New log at 5:21:13a: eye movement detected.
New log at 5:21:27a: eye movement detected.
New log at 5:21:27a: eye movement detected.
New log at 5:21:37a: eye movement detected.
New log at 5:21:37a: eye movement detected.
New log at 5:21:46a: eye movement detected.
New log at 5:21:46a: eye movement detected.
New log at 5:21:46a: eye movement detected.
New log at 5:21:46a: eye movement detected.
New log at 5:21:47a: eye movement detected.
New log at 5:21:47a: eye movement detected.
New log at 5:21:50a: eye movement detected.
New log at 5:21:50a: eye movement detected.
New log at 5:22:12a: eye movement detected.
New log at 5:22:12a: eye movement detected.
New log at 5:22:13a: eye movement detected.
New log at 5:22:13a: eye movement detected.
New log at 5:22:16a: eye movement detected.
New log at 5:22:16a: eye movement detected.
New log at 5:22:26a: eye movement detected.
New log at 5:22:26a: eye movement detected.
New log at 5:22:35a: eye movement detected.
New log at 5:22:35a: eye movement detected.
New log at 5:22:41a: eye movement detected.
New log at 5:22:41a: eye movement detected.
New log at 5:22:42a: eye movement detected.
New log at 5:22:42a: eye movement detected.
New log at 5:22:45a: eye movement detected.
New log at 5:22:45a: eye movement detected.
New log at 5:22:48a: eye movement detected.
New log at 5:22:48a: eye movement detected.
New log at 5:23:02a: eye movement detected.
New log at 5:23:02a: eye movement detected.
New log at 5:23:07a: eye movement detected.
New log at 5:23:07a: eye movement detected.
New log at 5:23:08a: eye movement detected.
New log at 5:23:08a: eye movement detected.
New log at 5:23:13a: eye movement detected.
New log at 5:23:13a: eye movement detected.
New log at 5:23:20a: eye movement detected.
New log at 5:23:20a: eye movement detected.
New log at 5:23:29a: eye movement detected.
New log at 5:23:29a: eye movement detected.
New log at 5:23:33a: eye movement detected.
New log at 5:23:33a: eye movement detected.
New log at 5:23:35a: eye movement detected.
New log at 5:23:35a: eye movement detected.
New log at 5:23:37a: eye movement detected.
New log at 5:23:37a: eye movement detected.
New log at 5:23:45a: eye movement detected.
New log at 5:23:45a: eye movement detected.
New log at 5:23:46a: eye movement detected.
New log at 5:23:46a: eye movement detected.
New log at 5:23:53a: eye movement detected.
New log at 5:23:53a: eye movement detected.
New log at 5:23:55a: eye movement detected.
New log at 5:23:55a: eye movement detected.
New log at 5:24:07a: eye movement detected.
New log at 5:24:07a: eye movement detected.
New log at 5:24:25a: eye movement detected.
New log at 5:24:25a: eye movement detected.
New log at 5:24:30a: eye movement detected.
New log at 5:24:30a: eye movement detected.
New log at 5:24:34a: eye movement detected.
New log at 5:24:34a: eye movement detected.
New log at 5:24:41a: eye movement detected.
New log at 5:24:41a: eye movement detected.
New log at 5:24:42a: eye movement detected.
New log at 5:24:42a: eye movement detected.
New log at 5:24:46a: eye movement detected.
New log at 5:24:46a: eye movement detected.
New log at 5:24:48a: eye movement detected.
New log at 5:24:48a: eye movement detected.
New log at 5:24:58a: eye movement detected.
New log at 5:24:58a: eye movement detected.
New log at 5:25:00a: eye movement detected.
New log at 5:25:00a: eye movement detected.
New log at 5:25:03a: eye movement detected.
New log at 5:25:03a: eye movement detected.
New log at 5:25:11a: eye movement detected.
New log at 5:25:11a: eye movement detected.
New log at 5:25:17a: eye movement detected.
New log at 5:25:17a: eye movement detected.
New log at 5:25:22a: eye movement detected.
New log at 5:25:22a: eye movement detected.
New log at 5:25:23a: eye movement detected.
New log at 5:25:23a: eye movement detected.
New log at 5:25:31a: eye movement detected.
New log at 5:25:31a: eye movement detected.
New log at 5:25:34a: eye movement detected.
New log at 5:25:34a: eye movement detected.
New log at 5:25:35a: eye movement detected.
New log at 5:25:35a: eye movement detected.
New log at 5:25:43a: eye movement detected.
New log at 5:25:43a: eye movement detected.
New log at 5:25:47a: eye movement detected.
New log at 5:25:47a: eye movement detected.
New log at 5:25:53a: eye movement detected.
New log at 5:25:53a: eye movement detected.
New log at 5:25:55a: eye movement detected.
New log at 5:25:55a: eye movement detected.
New log at 5:26:10a: eye movement detected.
New log at 5:26:10a: eye movement detected.
New log at 5:26:19a: eye movement detected.
New log at 5:26:19a: eye movement detected.
New log at 5:26:27a: eye movement detected.
New log at 5:26:27a: eye movement detected.
New log at 5:26:59a: eye movement detected.
New log at 5:26:59a: eye movement detected.
New log at 5:27:00a: eye movement detected.
New log at 5:27:00a: eye movement detected.
New log at 5:27:01a: eye movement detected.
New log at 5:27:01a: eye movement detected.
New log at 5:27:03a: eye movement detected.
New log at 5:27:03a: eye movement detected.
New log at 5:27:23a: eye movement detected.
New log at 5:27:23a: eye movement detected.
New log at 5:27:34a: eye movement detected.
New log at 5:27:34a: eye movement detected.
New log at 5:27:38a: eye movement detected.
New log at 5:27:38a: eye movement detected.
New log at 5:27:39a: eye movement detected.
New log at 5:27:39a: eye movement detected.
New log at 5:27:44a: eye movement detected.
New log at 5:27:44a: eye movement detected.
New log at 5:28:14a: eye movement detected.
New log at 5:28:14a: eye movement detected.
New log at 5:28:15a: eye movement detected.
New log at 5:28:15a: eye movement detected.
New log at 5:28:16a: eye movement detected.
New log at 5:28:16a: eye movement detected.
New log at 5:28:23a: eye movement detected.
New log at 5:28:23a: eye movement detected.
New log at 5:28:58a: eye movement detected.
New log at 5:28:58a: eye movement detected.
New log at 5:29:07a: eye movement detected.
New log at 5:29:07a: eye movement detected.
New log at 5:29:15a: eye movement detected.
New log at 5:29:15a: eye movement detected.
New log at 5:29:51a: eye movement detected.
New log at 5:29:51a: eye movement detected.
New log at 5:29:54a: eye movement detected.
New log at 5:29:54a: eye movement detected.
New log at 5:29:55a: eye movement detected.
New log at 5:29:55a: eye movement detected.
New log at 5:30:09a: eye movement detected.
New log at 5:30:09a: eye movement detected.
New log at 5:30:11a: eye movement detected.
New log at 5:30:11a: eye movement detected.
New log at 5:30:20a: eye movement detected.
New log at 5:30:20a: eye movement detected.
New log at 5:30:22a: eye movement detected.
New log at 5:30:22a: eye movement detected.
New log at 5:30:26a: eye movement detected.
New log at 5:30:26a: eye movement detected.
New log at 5:30:33a: eye movement detected.
New log at 5:30:33a: eye movement detected.
New log at 5:30:33a: eye movement detected.
New log at 5:30:33a: eye movement detected.
New log at 5:30:34a: eye movement detected.
New log at 5:30:34a: eye movement detected.
New log at 5:30:35a: eye movement detected.
New log at 5:30:35a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:36a: eye movement detected.
New log at 5:30:37a: eye movement detected.
New log at 5:30:37a: eye movement detected.
New log at 5:30:37a: eye movement detected.
New log at 5:30:37a: eye movement detected.
New log at 5:30:37a: eye movement detected.
New log at 5:30:37a: eye movement detected.
New log at 5:30:38a: eye movement detected.
New log at 5:30:38a: eye movement detected.
New log at 5:30:38a: eye movement detected.
New log at 5:30:38a: eye movement detected.
New log at 5:30:39a: eye movement detected.
New log at 5:30:39a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:40a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:41a: eye movement detected.
New log at 5:30:42a: eye movement detected.
New log STATE CHANGE at 5:30:42a: INDUCE_LUCIDITY
New log at 5:30:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:30:43a: 5
New log at 5:30:43a: Subject started moving eyes.
New log eye movement at 5:30:43a: right
New log eye movement at 5:30:43a: left
New log eye movement at 5:30:43a: right
New log eye movement at 5:30:43a: left
New log eye movement at 5:30:43a: right
New log eye movement at 5:30:43a: left
New log eye movement at 5:30:44a: right
New log eye movement at 5:30:44a: left
New log eye movement at 5:30:45a: right
New log eye movement at 5:30:45a: left
New log eye movement at 5:30:45a: right
New log eye movement at 5:30:45a: left
New log eye movement at 5:30:46a: right
New log eye movement at 5:30:46a: left
New log eye movement at 5:30:46a: right
New log eye movement at 5:30:46a: left
New log eye movement at 5:30:46a: right
New log eye movement at 5:30:46a: left
New log eye movement at 5:30:48a: right
New log eye movement at 5:30:48a: left
New log eye movement at 5:30:48a: right
New log eye movement at 5:30:48a: left
New log eye movement at 5:30:48a: right
New log eye movement at 5:30:48a: left
New log eye movement at 5:30:48a: right
New log eye movement at 5:30:48a: left
New log eye movement at 5:30:48a: right
New log eye movement at 5:30:48a: left
New log eye movement at 5:30:49a: right
New log eye movement at 5:30:49a: left
New log eye movement at 5:30:49a: right
New log eye movement at 5:30:49a: left
New log eye movement at 5:30:49a: right
New log eye movement at 5:30:49a: left
New log eye movement at 5:30:50a: right
New log eye movement at 5:30:50a: left
New log eye movement at 5:30:51a: right
New log eye movement at 5:30:51a: left
New log eye movement at 5:30:52a: right
New log eye movement at 5:30:52a: left
New log eye movement at 5:30:53a: right
New log eye movement at 5:30:53a: left
New log eye movement at 5:30:59a: right
New log eye movement at 5:30:59a: left
New log eye movement at 5:31:04a: right
New log eye movement at 5:31:04a: left
New log eye movement at 5:31:08a: right
New log eye movement at 5:31:08a: left
New log eye movement at 5:31:08a: right
New log eye movement at 5:31:08a: left
New log eye movement at 5:31:13a: right
New log eye movement at 5:31:13a: left
New log eye movement at 5:31:13a: right
New log eye movement at 5:31:14a: left
New log eye movement at 5:31:28a: right
New log eye movement at 5:31:28a: left
New log eye movement at 5:31:28a: right
New log eye movement at 5:31:28a: left
New log eye movement at 5:31:29a: right
New log eye movement at 5:31:29a: left
New log at 5:31:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:31:43a: 10:03:00a
New log eye movement at 5:31:47a: right
New log eye movement at 5:31:47a: left
New log eye movement at 5:31:52a: right
New log eye movement at 5:31:52a: left
New log eye movement at 5:31:52a: right
New log eye movement at 5:31:52a: left
New log eye movement at 5:31:54a: right
New log eye movement at 5:31:54a: left
New log eye movement at 5:31:58a: right
New log eye movement at 5:31:58a: left
New log eye movement at 5:31:58a: right
New log eye movement at 5:31:58a: left
New log eye movement at 5:31:59a: right
New log eye movement at 5:31:59a: left
New log eye movement at 5:32:02a: right
New log eye movement at 5:32:02a: left
New log eye movement at 5:32:09a: right
New log eye movement at 5:32:09a: left
New log eye movement at 5:32:11a: right
New log eye movement at 5:32:11a: left
New log eye movement at 5:32:12a: right
New log eye movement at 5:32:12a: left
New log eye movement at 5:32:22a: right
New log eye movement at 5:32:22a: left
New log eye movement at 5:32:23a: right
New log eye movement at 5:32:23a: left
New log eye movement at 5:32:25a: right
New log eye movement at 5:32:25a: left
New log eye movement at 5:32:26a: right
New log eye movement at 5:32:26a: left
New log eye movement at 5:32:26a: right
New log eye movement at 5:32:26a: left
New log at 5:32:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:32:43a: 10:03:00a
New log eye movement at 5:32:45a: right
New log eye movement at 5:32:45a: left
New log eye movement at 5:32:46a: right
New log eye movement at 5:32:46a: left
New log eye movement at 5:32:51a: right
New log eye movement at 5:32:51a: left
New log eye movement at 5:33:00a: right
New log eye movement at 5:33:00a: left
New log eye movement at 5:33:00a: right
New log eye movement at 5:33:00a: left
New log eye movement at 5:33:01a: right
New log eye movement at 5:33:01a: left
New log eye movement at 5:33:05a: right
New log eye movement at 5:33:05a: left
New log eye movement at 5:33:06a: right
New log eye movement at 5:33:06a: left
New log eye movement at 5:33:21a: right
New log eye movement at 5:33:21a: left
New log eye movement at 5:33:22a: right
New log eye movement at 5:33:22a: left
New log eye movement at 5:33:22a: right
New log eye movement at 5:33:22a: left
New log eye movement at 5:33:24a: right
New log eye movement at 5:33:24a: left
New log eye movement at 5:33:26a: right
New log eye movement at 5:33:26a: left
New log eye movement at 5:33:26a: right
New log eye movement at 5:33:28a: left
New log eye movement at 5:33:29a: right
New log eye movement at 5:33:29a: left
New log eye movement at 5:33:29a: right
New log eye movement at 5:33:29a: left
New log eye movement at 5:33:30a: right
New log eye movement at 5:33:30a: left
New log eye movement at 5:33:30a: right
New log eye movement at 5:33:30a: left
New log eye movement at 5:33:30a: right
New log eye movement at 5:33:30a: left
New log eye movement at 5:33:30a: right
New log eye movement at 5:33:30a: left
New log eye movement at 5:33:31a: right
New log eye movement at 5:33:31a: left
New log eye movement at 5:33:31a: right
New log eye movement at 5:33:31a: left
New log eye movement at 5:33:31a: right
New log eye movement at 5:33:31a: left
New log eye movement at 5:33:32a: right
New log eye movement at 5:33:32a: left
New log eye movement at 5:33:32a: right
New log eye movement at 5:33:32a: left
New log eye movement at 5:33:32a: right
New log eye movement at 5:33:32a: left
New log eye movement at 5:33:33a: right
New log eye movement at 5:33:33a: left
New log eye movement at 5:33:33a: right
New log eye movement at 5:33:33a: left
New log eye movement at 5:33:33a: right
New log eye movement at 5:33:33a: left
New log eye movement at 5:33:34a: right
New log eye movement at 5:33:34a: left
New log at 5:33:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:33:43a: 20:03:00a
New log eye movement at 5:33:53a: right
New log eye movement at 5:33:53a: left
New log eye movement at 5:34:06a: right
New log eye movement at 5:34:06a: left
New log eye movement at 5:34:25a: right
New log eye movement at 5:34:25a: left
New log at 5:34:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:34:43a: 20:03:00a
New log at 5:35:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:35:43a: 30:03:00a
New log eye movement at 5:36:22a: right
New log eye movement at 5:36:22a: left
New log at 5:36:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:36:43a: 30:03:00a
New log at 5:37:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:37:43a: 40:03:00a
New log eye movement at 5:37:47a: right
New log eye movement at 5:37:47a: left
New log eye movement at 5:37:48a: right
New log eye movement at 5:37:48a: left
New log eye movement at 5:37:49a: right
New log eye movement at 5:37:49a: left
New log eye movement at 5:37:50a: right
New log eye movement at 5:37:50a: left
New log eye movement at 5:37:50a: right
New log eye movement at 5:37:50a: left
New log eye movement at 5:37:51a: right
New log eye movement at 5:37:52a: left
New log eye movement at 5:37:52a: right
New log eye movement at 5:37:52a: left
New log eye movement at 5:37:52a: right
New log eye movement at 5:37:52a: left
New log eye movement at 5:37:52a: right
New log eye movement at 5:37:52a: left
New log eye movement at 5:37:52a: right
New log eye movement at 5:37:52a: left
New log eye movement at 5:37:53a: right
New log eye movement at 5:37:54a: left
New log eye movement at 5:37:54a: right
New log at 5:38:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:38:43a: 40:03:00a
New log at 5:39:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:39:43a: 50:03:00a
New log at 5:40:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:40:43a: 50:03:00a
New log at 5:41:43a: ++++++Attempt To induce lucidity+++++++++
New brightness at 5:41:43a: 60:03:00a
New log at 5:42:43a: ++++++Attempt To induce lucidity+++++++++
